toesiende,toeziende
berispte,berispte
diens,dien
onderhoude,onderhoud
demoedige,deemoedige
ingedopt,ingedoopt
eensaemheden,eenzaamheden
omcingelen,omsingelen
insgelijcks,insgelijks
beginnen,beginnen
hemels,hemels
croont,kroont
selomiths,selomith
vergeldt,vergelden
karich,karig
ierohams,jeroham
koophandels,koophandels
brenget,brengt
voortvoere,voortvoere
gevloeckt,gevloekt
behoorende,behorende
abihu,abihu
besit,bezit
euangelists,evangelist
vleesch,vlees
asnath,zafnath
tiras,thiras
stoof,stoof
voorschrift,voorschrift
coetzen,koetsen
plaegde,plaagde
overspeelster,overspeelster
wederhoorige,wederhorigen
overvloedige,overvloedige
beginner,beginner
verlatende,verlatende
sant,aan
blinckende,blinkende
aertbodems,aardbodems
krauwelen,krauwelen
kerijot,kerioth
eldaa,eldaa
besodja,besodja
begonsten,begonnen
orden,orde
graveert,graveert
doodslagen,doodslagen
musiten,musieten
brandde,brand
geklooft,gekloofd
gescherpt,gescherpt
vreeslicken,vreselijken
steunselen,steunselen
hechtse,hecht ze
aengeraden,aangeraden
heftigh,heftig
rabbouni,rabbouni
saaph,saaf
omstooten,omstoten
daerhenen,waarhenen
derder,derde
rezins,rezin
onberouwelijck,onberouwelijk
zarthan,zarthan
slachte,slachte
simeam,simeam
versorght,verzorgt
noemtse,noemt ze
vlijt,vlijt
gebruyckte,gebruikte
hoba,hoba
zemer,semer
zeen,den
senazar,senazar
volstandigheyt,volstandigheid
rabsake,rabsake
vercieringen,versieringen
iearim,jearim
handelet,handelt
eerstgeborenen,eerstgeborenen
neballat,neballat
waschvaten,wasvaten
vleugel,vleugelen
stilswijgt,stilzwijgt
wijfken,wijfje
gevoelt,gevoeld
reysende,reizende
vreemder,vreemde
scheyder,scheider
gepaelt,gepaald
volbrachte,volbracht
getwijfelt,getwijfeld
toeroepen,toeroepen
slepende,slepende
vlammigh,vlammig
verstroyde,verstrooide
sevenhondert,zevenhonderd
iedaja,jedaja
berooven,beroven
overstelpenden,overstelpenden
seer,een
sause,saus
struyckelenden,struikelenden
verkeeret,verkeert
smader,smader
gaeter,gaat er
afgeklommen,afgeklommen
kancker,kanker
beyr,beet
ahiam,ahiam
aendrongh,aandrong
noemdemen,noemde men
sodi,sodi
looper,lopen
redelijcken,redelijke
gehijgt,gehijgd
blonck,blonk
halsbanden,halsbanden
voedt,voedt
betrouwende,betrouwende
numenius,numenius
ontheyligen,ontheiligen
begaf,begaf
spott,spot
omgegaen,omgegaan
watmen,wat men
vorder,verder
cyprus,cyprus
carpum,karpus
verreysen,verreizen
mijne,zijn
godtsdienstiger,godsdienstiger
puls,pul
narcissi,narcissus
gevanckelick,gevankelijk
booch,boog
swijmelinge,zwijmeling
richteren,richters
herman,hermas
oprijse,oprijze
verheerlickinge,verheerlijking
niete,niet
verspiedt,verspieden
l,de
dreef,dreef
gewapent,gewapend
zillethai,zillethai
dencken,denken
boaz,boaz
behulpsels,behulpsels
streke,streek
achtervolgens,achtervolgens
voedtse,voedt
weydende,weidende
bad,wat
hongerigh,hongerig
sila,silas
nazarener,nazarener
graf,graf
treurigh,treurig
diepen,diepe
eran,en
stortinge,storting
zebulons,zebulon
gramschap,gramschap
iareb,jareb
weldadige,weldadige
herkauwt,herkauwt
beer,een
verberght,verbergt
sunem,sunem
hagen,dalen
wervelwint,wervelwind
hooghsten,hoogste
beve,bevel
passer,passer
slechticheden,slechtigheden
hakupha,hakufa
ahio,ahio
wanneeer,wanneer
overtrecksel,overtreksel
ard,ard
lydda,lydda
iesaja,jesaja
gudgod,gudgod
bechorath,bechorath
verdraeyt,verdraait
brantoffer,brandoffer
versloegh,versloeg
gevochten,gevochten
samenroepingen,samenroepingen
menichte,menigte
silver,zilver
kennisse,kennis
must,musi
nephusim,nefusim
doopers,doper
banden,banden
verloochenen,verloochenen
yemandts,iemands
lichter,lichter
luydende,luidende
verschieten,verschieten
geraeckte,geraakte
betooninge,betoning
elnaams,elnaam
stervenden,stervenden
arphaxad,arfaxad
unni,unni
verleyden,verleiden
bekrachtichden,bekrachtigden
herodias,herodias
voleyndden,voleindden
volc,volk
manasse,manasse
aidias,aidias
besprengende,besprengende
sta,sta
ombrachten,ombrachten
gaas,aan
twilt,wild
grouwel,gruwel
sprecke,spreke
outsten,oudsten
matthat,matthat
opleggende,opleggende
drijve,drijve
afkomen,afkomen
siender,ziener
iosedec,josedek
ros,op
ledigh,ledig
ioscheb,joscheb
heylighdom,heiligdom
klage,klage
priesteren,priesters
afvallen,afvallen
betredinge,betreding
spant,spant
sterckte,sterkte
vliegende,vliegende
uytschot,uitschot
maeltijt,maaltijd
yemands,iemands
siddim,siddim
drucken,drukken
formeere,formeer
vermeesterde,vermeesterde
bevochtigen,bevochtigen
prophetesse,profetesse
antiochis,antiochus
uythelpt,uithelpt
verhandelinge,verhandeling
groetenisse,groetenis
borchten,burchten
grijpet,grijpt
iaazija,jaazia
ampten,ambten
bespotters,bespotters
uytstekenden,uitstekenden
misleydenden,misleidende
meenden,meenden
verbeydt,verbeidt
iotham,jotham
petrum,petrus
deedse,deed
overgetreden,overtreden
vergold,vergold
delghde,delgde
ontbindt,ontbind
gazatiter,gazatiet
najaegde,najaagde
vernietigen,vernietigen
bedsteden,bedsteden
bacchi,bacchus
getrouw,getrouw
overgekomen,overkomen
aengenamen,aangenamen
wateren,wateren
verteerde,verteerde
kleyn,klein
ontwaken,ontwaken
stoot,tot
eerstgeboorten,eerstgeboorten
deucht,deugt
verdervelijck,verderfelijk
bezaeyen,bezaaien
hadoram,hadoram
brandofferen,brandofferen
geseggelick,gezeggelijk
gode,god
goude,gouden
intrecken,intrekken
iisca,jiska
pe,pe
medicijnen,medicijnen
haene,haan
overloopende,overlopende
gout,goud
orgelen,orgelen
uytsluyten,uitsluiten
antwoordt,antwoord
dierbaer,dierbaar
oefeningen,oefeningen
vont,tot
neginoth,neginoth
ontrent,omtrent
lesens,lezens
jeughd,jeugd
bethlehemiten,bethlehemieten
pedaja,jesaja
rechokim,rechokim
guychelaer,guichelaar
rouw,vrouw
log,op
gods,gods
kermt,kermen
dibri,dibri
klaeuwen,klauwen
behoeft,behoeft
pylaers,pilaars
stont,tot
verwonderinge,verwondering
voornam,voornam
buydels,buidels
daerom,daarom
tam,van
lovet,looft
peeckel,pekel
onderhield,onderhield
wettelijcke,wettelijke
verderfde,verdierf de
godtsaligen,godzaligen
wijnen,wijn
begravet,begraaft
ontschuldigen,onschuldige
verhueren,verhuren
titum,titus
stroopet,stroopt
omringen,omringen
worstelde,worstelde
beroofden,beroofde
coninghen,koningen
onbenoemden,onbenoemde
enghte,engte
doense,doen
cameren,wateren
endy,en
voortspruyt,voortspruit
ioda,joda
abels,abel
grouwelick,gruwelijk
vond,vond
toerichten,toerichten
ongevalle,ongeval
wijcket,wijkt
phesur,fesur
getale,getal
schroomde,schroomde
die,die
vertrouwet,vertrouwt
mosollamon,mosollamon
watter,wat er
gennesaret,gennesareth
vermeerderinge,vermeerdering
opgebouwt,opgebouwd
treffen,treffen
wedervare,wedervare
corneli,cornelius
hand,hen
stadts,stad
overnachtte,overnachtte
symons,simons
sprakense,spraken
gecrijts,gekrijts
verstroyen,verstrooien
verderfenissen,verderfenissen
pletteringe,plettering
lange,lang
toekomstige,toekomstige
rechtveerdige,rechtvaardige
verlichtinge,verlichting
verkeert,verkeerd
manspersoon,manspersoon
slaet,slaat
sarsechim,sarsechim
droefenisse,droefenis
gersom,gerson
feest,feest
tijdingen,tijdingen
wechneme,wegneme
cijnsbaer,cijnsbaar
bedieningen,bedieningen
colomnen,kolommen
verootmoedigen,verootmoedigen
klooft,klieft
haett,haat
nagespeurt,nagespeurd
pooghden,poogden
bevleckt,bevlekt
behoorden,behoorden
ketens,ketens
naderdet,naderdet
mocht,mocht
damp,dat
kool,ook
loven,u loven
demas,demas
kleynsten,kleinsten
lazare,lazarus
michri,michri
sat,het
kinderkens,kinderkens
opgevoet,opgevoed
vertreckende,vertrekkende
uytgangh,uitgang
gegheven,gegeven
volgt,volk
maniere,manier
opgeploechde,opgeploegde
leugenachtigen,leugenachtig
bijtt,bijt
wederstaet,wederstaat
schooven,schoven
uytvoerende,uitvoerende
creupele,kreupelen
achan,achor
gedacht,gedacht
verwoestese,verwoestte
bander,banden
gevoestert,gevoedsterd
omgevallenen,omgevallen
levijt,leviet
richter,rechter
verlichten,verlichten
eupator,eupator
onverderflicken,onverderfelijken
goddelijcke,goddelijk
sera,beria
omdraeyingen,omdraaiingen
busselen,busselen
vertraeght,vertraagt
sond,hand
hodaieva,hodajeva
rehob,rehob
afweyden,afweiden
hayren,haren
opgeschort,opgeschort
ierechu,jerechu
nebajoth,nebajoth
verloochenende,verloochenende
randen,randen
soecke,zoeke
richted,richtte
versmetense,versmeten
pisga,pisga
benauwinge,benauwing
aenden,aan den
rotse,rots
mildelick,mildelijk
castijdinge,kastijding
onberispelijck,onberispelijk
beschutsel,beschutsel
gebiet,gebiedt
afwendt,afwendt
krijgsknechten,krijgsknechten
sekerlick,zekerlijk
aenvielen,aanvielen
moestet,moest
hatelicke,hatelijke
argob,argob
lehem,hem
voorvaderen,voorvaderen
gebind,gebint
schale,schaal
geheelt,geheeld
haestigen,haastigen
geslagene,geslagenen
iamnia,jamnia
steldese,stelde ze
ysop,op
afgeschoren,afgeschoren
elihoreph,elihoref
sobal,sobal
korter,korter
aenroeren,aanroeren
semelen,zemelen
nazarenus,nazarener
volcomen,volkomen
eenigher,eniger
machlons,machlon
senuwe,zenuw
begenadight,begenadigd
hatelick,hatelijk
ingenomen,ingenomen
bestroyde,bestrooide
vergaten,vergeten
brachtmen,bracht men
eglaim,eglaim
wilde,wilde
verheuge,verheug
kaken,haken
asarela,asarela
calmes,kalmus
sinnen,zinnen
hinckt,hinkt
dwalenden,dwalenden
chellus,chellus
stemmigh,stemmig
mitsraim,mitsraim
deylden,deelden
toesienders,toezieners
gemeenschap,gemeenschap
melea,meleas
iavan,aan
spitze,spits
zacharie,zacharias
gehouden,gehouden
bouweden,bouwen
tijdtlijck,tijdelijk
barhumiter,barhumiet
naderde,naderde
slomme,kromme
bodem,bodem
belett,belet
oorloghen,oorlogen
laetste,laatsten
boogschutters,boogschutters
aenbeeldt,aanbeeld
verganckelicke,vergankelijke
iubeljaer,jubeljaar
verheelt,verheel
treuren,treuren
gegrondet,gegrond
huychelachtige,huichelachtige
begeerlijckheden,begeerlijkheden
uyttreckende,uittrekkende
uytdelgen,uitdelgen
voorgaet,voorgaat
verstroyingen,verstrooiingen
smaet,smaad
overgaf,overgaf
kaeuden,kauwden
hapharaim,hafaraim
lands,land
voecht,voegt
ontblootinge,ontbloting
iambres,jambres
dingen,dingen
bislam,bislam
overwon,overwon
hty,hij
iscariot,iskariot
gewichts,gewichts
vermenginge,vermenging
iemima,jemima
rancke,ranke
samuel,saul
smalle,smalle
verspreydt,verspreid
plaginge,plaging
uytgestreckten,uitgestrekten
mithredath,mithredath
overkomt,overkomt
amasia,amasia
geleent,geleend
chier,sier
roosen,rozen
onteeren,onteren
bevrydden,bevrijdden
grondts,grond
afgrijselick,afgrijselijk
habakuk,habakuk
verdobbelt,verdubbeld
boec,boek
besteldese,bestelde
wetgevers,wetgevers
verdorren,verdorren
gegrontvest,gegrondvest
boots,boot
sekeren,zekeren
onbezaeyde,onbezaaide
ballingschap,ballingschap
chellon,chellon
breeder,bredere
wechslingeren,wegslingeren
beroerdet,beroerdet
kock,volk
iorai,jorai
ich,is
verwelcken,verwelken
cabul,kabul
boge,boog
zagen,zagen
drillinge,drilling
verstootene,verstotene
andronicus,andronicus
katan,katan
richtsnoer,richtsnoer
optrecke,optrekke
grootmoedich,grootmoedig
verblijde,verblijde
leckerlijck,lekkerlijk
vergaderde,vergaderde
getweernde,getweernd
spoede,spoede
getuyghden,getuigden
lichaemen,lichamen
bakbukia,bakbukja
ionathan,jonathan
kake,kaak
wannneer,wanneer
opstaende,opstaande
arent,arend
nedergedrucket,nedergedrukt
beschickte,beschikte
bevrijden,bevrijd
dalphon,dalfon
lasteringe,lastering
onverwelckelicke,onverwelkelijke
hoort,hoor
bequame,bekwame
rabbith,rabbith
gramschaps,gramschap
geestes,geest
castijdt,kastijdt
astharoth,astharoth
granaetappelen,granaatappelen
hooch,hoog
verwonderde,verwonderde
sterckste,sterkste
bilga,bilga
seron,seron
omgordende,omgordende
middelaers,middelaars
debirs,debir
afwijcket,afwijkt
loddeum,loddeus
roependen,roependen
bered,bered
deunen,deunen
negensten,negenden
abjathar,abjathar
hoereryen,hoererijen
zaccur,zakkur
gederoth,gederoth
iigeal,jigeal
mochtige,machtige
pnu,en
runderen,runderen
listigh,listig
ioribon,joribon
granen,graan
mosen,mozes
naggai,naggai
harel,harel
chisleu,chisleu
ammisaddai,ammisaddai
gedurich,gedurig
barkos,barkos
voorseggende,voorzeggende
dienaresse,dienares
telbanes,telbanes
darii,darius
volcxs,volks
beweginge,beweging
opbinden,opbinden
becleedden,bekleedden
geweert,geweerd
penne,pen
besnijdenisse,besnijdenis
bestorminge,bestorming
haerlieden,henlieden
misbaer,misbaar
schalen,schalen
vrysteden,vrijsteden
haete,haat
gases,gases
verborgentheden,verborgenheden
bestorf,bestierf
gestorvenen,gestorvenen
sien,en
kinders,kinders
geests,geest
dopten,doopten
uytteeren,uitteren
geschreeuws,geschreeuws
ontrust,ontrust
ieathrai,jeathrai
basmath,basmath
iosie,josia
welpen,welpen
vermakende,vermakende
onderwese,onderwees
jaloersheyt,jaloersheid
opnam,opnam
chaggi,haggi
uytvoere,uitvoere
deylde,deelde
doop,doop
onstuymigen,onstuimigen
verhalen,verhalen
wakende,wakende
adullam,adullam
aenmerckten,aanmerkten
hieuwen,hieuwen
elons,elon
maeyer,maaier
stampen,stampen
grieksche,griekse
ontmoetten,ontmoetten
vertrouwdet,vertrouwdet
vertroost,vertroost
comcommerhof,komkommerhof
gethiten,gethieten
ingehaelt,ingehaald
korten,korte
chut,chut
achsten,achtsten
heraut,heraut
telassar,telasser
overleden,overleden
donckere,donker
wandts,wands
uytslaen,uitslaan
roockten,rookten
gescheept,afgescheept
verwachtede,verwachtte de
volkomelick,volkomenlijk
onrecht,onrecht
verdoet,verdoet
esli,esli
verslapt,verslapt
blint,blinde
slocken,slokken
tegenwoordigheydt,tegenwoordigheid
maenstondige,maandstondige
verbrijselinge,verbrijzeling
besiet,beziet
palti,palti
propheteert,profeteert
alleene,alleen
pispa,pispa
vermangelen,vermangelen
wiens,wiens
col,tot
doof,doof
overschaduwet,overschaduwd
opgeslagen,opgeslagen
vijfden,vijfde
wijdt,wijd
sacks,zaks
cheluhu,cheluhu
elymais,elymais
ira,ira
moordenaers,moordenaars
boosdoender,boosdoener
bajan,bajan
temeni,temeni
keniten,kenieten
twintichste,twintigste
zebuloniten,zebulonieten
idbas,idbas
eene,een
aengesichts,aangezichts
blicksem,bliksem
smelte,smelten
gootse,goot ze
hasabias,hasabia
verachtte,verachtte
grouwelicken,gruwelijken
nadien,naardien
doorwondedet,doorwonddet
tharra,tharra
tuchtmeester,tuchtmeester
opnemen,opnemen
geringh,gering
rechterhandt,rechterhand
wandelaers,wandelaars
maeckselen,maakselen
nuttiger,nuttiger
aerdene,aarden
haelden,haalden
geantwoordt,geantwoord
wijnlesers,wijnlezers
dinghs,ding
uytsonderende,uitzonderende
geenes,geen
gedroogde,gedroogde
tarsen,tarsen
verlenght,verlengt
draden,draden
eleazer,eleazar
grimmich,grimmig
behoudenissen,behoudenissen
vertrouden,vertrouwden
versmelt,versmelten
gestalte,gestalte
aftooch,aftoog
getuygt,getuigt
schotel,schotel
doecken,doeken
soen,en
lantvoogden,landvoogden
wensch,wens
gevluchten,gevluchten
twijfel,twijfel
adama,rama
welgedaen,welgedaan
vertraden,vertraden
gemarja,gemarja
druypt,druipt
liefhadde,liefhad
gersoniten,gersonieten
iosedet,josedek
reuckwercks,reukwerks
onderste,onderste
veertigh,veertig
thomam,thomas
sagh,zag
keelde,keelde
uytspant,uitspant
eeuwigheyt,eeuwigheid
ontbracker,ontbrak er
gunstich,gunstig
timna,timna
heerschappye,heerschappij
opwast,opwast
naeuwe,nauw
gebooren,geboren
geproeft,geproefd
och,of
kleyns,kleins
becher,becher
wapenhuys,wapenhuis
woedende,woedende
vervolgde,vervolgde
huppelde,huppelde
twistet,twist
ioreb,joreb
veroudert,veroudert
oy,tot
geduerigh,gedurig
vyeroffer,vuuroffer
onmatigh,onmatig
roosters,roosters
verbergen,verbergen
verscheyden,verscheiden
onderhielt,onderhield
tiberij,tiberius
onsent,onzen
uytschreeuwen,uitschreeuwen
elams,elams
mesthoop,mesthoop
lams,lams
voorhancksel,voorhangsel
maeyen,maaien
machts,macht
wanneerse,wanneer ze
girgasi,girgasiet
engten,engten
reghen,regen
zora,zora
spoediger,spoediger
vriendts,vriends
zoan,van
beschimpen,beschimpen
ginnethoi,ginnethoi
draghmen,drachmen
toebrachte,toebracht
omlegeren,omlegeren
verhevene,verhevene
musschen,mussen
goddelick,goddelijk
ontboden,ontboden
gheest,geest
strijdtbaer,strijdbaar
cleyne,kleine
achtinge,achting de
hasabna,hasabna
verbolgenheyt,verbolgenheid
ephron,efron
sathrabusani,sathrabusan
abida,abida
pilatum,pilatus
medicijnmeesters,medicijnmeesters
apothekers,apotheker
geslepene,geslepen
vreemdelingschappen,vreemdelingschappen
ephratha,efratha
ghesterckt,gesterkt
smakeloos,smakeloos
wee,de
slachtoffers,slachtoffer
opgehoopt,opgehoopt
betamelijck,betamelijk
besie,beziet
wout,tot
gekloofde,gekloofden
vraeghde,vraagde
agagiter,agagiet
oversten,overste
elnathans,elnathan
drencken,drenken
heber,heber
elimelech,elimelech
geesselde,geselde
ghesanten,gezanten
voedde,voedde
lantvooghden,landvoogden
toeluysteren,toeluisteren
sesach,sesach
gestaen,gestaan
soogen,morgen
spisse,spies
droefheydt,droefheid
onbekeerlijck,onbekeerlijk
voorvalt,voorvalt
gekrijgt,gekrijgd
galaten,galaten
sina,sina
staken,staken
brengtse,breng ze
nederigen,nederigen
pack,pak
berg,zeg
hersteldese,herstelde ze
afsnijdt,afsnijdt
toekomt,toekomt
loopt,loopt
gebeeldet,gebeeld
uyterlick,uiterlijk
verswaerde,verzwaarde
schreeuwt,schreeuw
bloetgerichten,bloedgerichten
neri,neri
ingevlochten,ingevlochten
diesgelijcx,diesgelijks
wech,weg
verdervende,verdervende
predike,predik
behielden,behielden
michaja,michaja
liefheeft,liefheeft
vertoondet,vertoondet
wal,zal
hattita,hatita
luz,luz
drinckende,drinkende
slibberen,slibberen
elfden,elfden
nederbooch,nederboog
gesetten,gezetten
vergift,vergif
verschoonet,verschoont
gequeten,gekweten
gerste,gerst
greep,greep
verdorde,verdorde
verachter,verachter
landts,land
ghedruys,gedruis
chesil,chesil
leet,leed
verlangen,verlangen
spotteren,spotters
vindinge,vinding
schatte,schatten
gur,gur
ontdecket,ontdekt
haza,had
amalek,amalek
barnabas,barnabas
verdwaest,verdwaast
belijdende,belijdende
gedyen,gedijen
ghenomen,genomen
hoorende,horende
sendbrief,zendbrief
gasmu,gasmu
demetrius,demetrius
theodotus,theodotus
leefdet,leefdet
pronckt,pronk
spelte,spelt
benaja,benaja
torens,torens
stack,stak
onschuldigen,onschuldige
osias,ozias
branddense,brandden ze
gekruyst,gekruist
ser,en
bekeeringe,bekering
titus,titus
nedervallende,nedervallende
gordt,gord
schencke,schenk
schuldigh,schuldig
afviele,afviel
bidde,bid
archangel,archangel
iericho,jericho
gelegert,gelegerd
immermeer,immermeer
sorgt,zorgt
vloecke,vloeke
liecht,liegt
overgelaten,overgelaten
opgeladene,opgeladen
roomen,rome
crachte,kracht
misal,misal
uytroeyde,uitroeide
waerlick,waarlijk
graveringen,graveringen
gebied,gebiede
adada,adada
ingevatt,ingevat
beeste,beest
geoeffende,geoefenden
sichar,sichar
bootschapte,boodschapte
prijst,prijst
allerhooghste,allerhoogste
afwentelen,afwentelen
cymbalen,cimbalen
blicksemt,bliksem
lozon,lozon
slachtoffer,slachtoffer
overgeblevenen,overgeblevene
vw,en
dienstmaeghden,dienstmaagden
asnappar,asnappar
ontmueringe,ontmuring
gaius,gajus
colen,kolen
verstaet,verstaat
bevelen,bevelen
malchie,malchia
wederstant,weerstand
doorsnijden,doorsnijden
smaetheden,smaadheden
vergeleeck,vergeleek
loeren,loeren
behagen,behagen
opspringen,opspringen
godtvruchtigh,godvruchtig
alus,aluz
ahia,hij
ongeachte,ongeachte
azem,azem
uytstel,uitstel
voorsegt,voorzeg
hatelijck,hatelijk
laodiceen,laodicea
zaeden,zade
moedeloos,moedeloos
dorstige,dorstigen
verlenghde,verlengde
uytrucken,uitrukken
goedt,god
boogschutter,boogschutter
vermaelde,vermaalde
achajen,achaje in
afgetrocken,afgetrokken
ribben,ribben
bethel,bethel
verstaen,verstaan
belanght,belangt
ingeroepen,ingeroepen
megiddo,megiddo
twintigh,twintig
gajus,gajus
pilaers,pilaar
mesech,mesech
felix,felix
libano,libanon
vierdagen,vierdagen
reyen,een
toegesloten,toegesloten
hothams,hotham
sampsames,sampsames
cadkod,cadkod
edna,en
oog,och
lenghte,lengte
behalende,behalende
overhant,overhand
princelicke,prinselijke
versorger,verzorger
zebah,zebah
begroetingen,begroetingen
aenstoots,aanstoots
weldadicheden,weldadigheden
naboth,naboth
houwt,houw
uta,uta
hertelick,hartelijk
deden,den
zuars,zuar
hoham,hoham
spoedigende,spoedende
ingeslagen,ingeslagen
verachtede,verachtte
leviathans,leviathans
susters,zuster
schatmeester,schatmeester
moest,moest
opsien,opzien
zereda,zerua
impost,impost
trotslick,trotselijk
alabaster,albasten
gesem,gesem
fenijn,venijn
antwoorddese,antwoordde
husam,husam
glasen,glazen
sidon,sidon
brieschende,briesende
besprenginge,besprenging
iod,jod
syn,in
ds,en
kenden,kenden
vooraen,voor aan
versmoorden,versmoorden
welkom,welkom
steunsel,steunsel
welbehagens,welbehagen
manden,manden
wijser,wijze
ouderlinghen,ouderlingen
eyndigde,eindigde
weenet,weent
inwoonende,inwonende
besoecke,bezoeke
ingetrockene,ingetrokken
overdaet,overdaad
voetstappen,voetstappen
cypressen,cipressen
verdrijft,verdrijft
slaept,slaapt
versmaden,versmaden
teraphim,terafim
corinthius,corinthius
tegenstelt,tegenstelt
beddeken,beddeken
bilgai,bilgai
chas,was
la,van
heupe,heup
denckt,denkt
verscheuren,verscheuren
gestroopt,gestroopt
oppereynde,oppereinde
getuymel,getuimel
vreemdelinckschappen,vreemdelingschappen
princen,prinsen
archangels,archangels
volgtse,volgt
mishandelinge,mishandeling
behoeftigheydt,behoeftigheid
wielen,wielen
noemde,noemde
gladder,gladder
geneygt,geneigd
galeyen,galeien
gekust,gekust
verdelght,verdelgd
onverderflijcken,onverderfelijken
sluysen,sluizen
ontwakende,ontwakende
aristobuli,aristobulus
askeloniter,askeloniet
steenhoop,steenhoop
drinckbekers,drinkbekers
nuttight,nuttig
wildernissen,wildernissen
punt,hun
ontblootet,ontbloot
hena,en
betuyningen,betuiningen
demetrium,demetrius
vangers,jagers
eyptenaren,egyptenaren
coorde,koord
naederen,naderen
rontsom,rondom
incomen,inkomen
bewinden,bewinden
iesus,jezus
werelts,wereld
netopha,netofa
balsemen,balsemden
voorloopers,voorlopers
vermeesterden,vermeesterden
iozabad,jozabad
bloosende,blozende
geloofdese,geloofde
blixems,bliksems
hanen,waren
reyniginge,reiniging
wanr,man
betrecken,betrekken
gejuychs,gejuichs
iubal,jubal
afgesworven,afgezworven
noorder,noorder
maheliten,mahelieten
doorprickelt,doorprikkeld
reynighden,reinigden
pleechde,pleegde
overmits,overmits
smeders,smeders
voleynden,voleinden
buyck,buik
beteringe,betering
weckten,wekten
man,een
magpias,magpias
eedigen,beedigen
tahath,tahath
gehoordt,gehoord
dagelicks,dagelijks
monstert,monstert
kroone,kroon
swaerder,zwaarder
nasoeckt,nazoekt
springen,opspringen
sekere,zekere
leeuwen,leeuw
haesten,haasten
segels,zegels
weydde,weidde
lasen,aten
ahuzzath,ahuzzat
hoogepriesters,hogepriesters
uytgegotene,uitgegoten
besnijdet,besnijdt
gelick,gelijk
lijnwaedt,lijnwaad
ontfermenden,ontfermenden
ra,en
vreugde,vreugde
spooch,spoog
drancken,dranken
senuen,zenuwen
iechonja,jechonia
verdruckt,verdrukt
gehindert,gehinderd
aldaer,aldaar
krackeelen,krakelen
ingeblasen,ingeblazen
eernstighe,ernstige
weduwelicken,weduwelijke
bereydde,bereidde
clappen,klappen
muysen,muizen
medegevangen,medegevangene
uchal,uchal
schelmstuck,schelmstuk
azuba,azuba
bevrijddense,bevrijdden
overtuyghde,overtuigde
onseker,onzeker
vremde,vreemden
hodes,hodes
stercker,sterke
donders,donder
schreeuwde,schreeuw
adonicam,adonikam
clooven,kloven
verbitterende,verbitterende
apollonius,apollonius
isbah,isbah
opgelegt,opgelegd
ghewelfde,gewelfde
bejegenden,bejegenden
chaskor,chaskor
suysede,suisde
voncke,vonk
leviten,levieten
duldet,duldt
peleth,peleth
geoffert,geofferd
hobab,hobab
rotten,rotten
vloeck,vloek
doodslagh,doodslag
barack,barak
onderwijs,onderwijs
vluchteden,vluchtten
blijdelijck,blijdelijk
draeght,draagt
citheren,citeren
kruyt,kruid
onbewegelick,onbewegelijk
aentasten,aantasten
scepteren,scepteren
viermael,viermaal
grontvestinge,grondvesting
verhoogt,verhoogd
dienaeren,dienaren
schelle,schel
voerende,voerende
geroofde,geroofde
hols,hols
toornigen,toornigen
vooghden,voogden
bevestichden,bevestigden
vorst,vorsten
verleene,verleent
coude,koude
geven,een
glinserende,glinsterende
lant,land
ha,ha
overgeschoten,overgeschoten
doeter,doet er
groende,groende
geschiet,geschiedt
latend,laten
hutken,hutje
pedazur,pedazur
carbonckel,karbonkel
gerrenen,gerzenen
samma,samma
1,en
vercondigende,verkondigende
stoutmoedigh,stoutmoedig
pijnight,pijnigt
onyx,onyx
voorleden,verleden
afval,afval
druppel,druppel
gesondene,gezondenen
geschreyt,geschreid
ontkomen,ontkomen
opwassende,opwassende
keere,kere
rebelle,rebelle
ares,ares
mehetabe,mehetabeel
blixem,bliksem
verkoor,verkoos
hooghste,hoogste
methusalah,methusalach
schuddede,schuddet
dobbeler,dubbele
uyterste,uiterste
verschoontse,verschoont
neergedruckte,neergedrukte
strecken,strekken
verzegelen,verzegelen
decke,dekke
hermonim,hermon
halah,hara
overtredinge,overtreding
tanhumeth,tanhumeth
houwet,houwt
gebruycke,gebruike
gedrongen,gedrongen
gerechts,gericht
beveel,beveel
osse,os
aenvallende,aanvallende
tas,van
sonden,zonden
mismoedigen,mismoedigen
setter,wetten
heylighdoms,heiligdoms
zichri,zichri
hazer,hazar
putten,putten
ach,ach
drongh,drong
lucius,lucius
buygende,buigende
backen,bakken
zandt,want
wete,wete
uytspeurt,uitspeurt
versett,verzet
vermaenden,vermaanden
schreef,schreef
onsterck,onsterk
dison,dison
grafdoecken,grafdoeken
gedwongen,gedwongen
leckere,lekkere
erbarmelicke,erbarmelijke
secte,sekte
geri,geri
aengaen,aangaan
muppim,huppim
loeringe,loering
nuttich,nuttig
verdeelen,verdelen
vechten,vechten
oore,voor
verkondige,verkondig
inneemt,inneemt
opgeleyde,opgelegde
kloecken,kloeken
penningen,penningen
iru,iru
vervolgdense,vervolgden
veder,veder
leeme,leem
haestige,haastige
jongelincks,jongelings
stoockt,stook
satans,satans
samenkomste,samenkomst
oorspronck,oorsprong
scheeren,scheren
pilato,pilatus
kegila,kehila
gerustet,gerust
beladen,beladen
bedelende,bedelende
vleesche,vlees de
riemen,riemen
chesalon,chesalon
ontdeckinge,ontdekking
verdienden,verdiende
iamlech,jamlech
bootschaptemen,boodschapte men
dinghen,dingen
ontroerde,ontroerde
dicken,dien
betaemde,betaamde
